País,Año,Precipitación (mm)
Djibouti,1976,159.56033
Djibouti,1977,1415.8024
Djibouti,1978,660.16364
Djibouti,1979,823.88293
Djibouti,1980,297.93753
Djibouti,1981,1594.8137
Djibouti,1982,67.89266
Djibouti,1983,2698.5835
Djibouti,1984,932.83655
Djibouti,1985,1198.4623
Djibouti,1986,766.01984
Djibouti,1987,857.7728
Djibouti,1988,632.20087
Djibouti,1989,808.44824
Djibouti,1990,437.75214
Djibouti,1991,1155.6215
Djibouti,1992,617.1224
Djibouti,1993,748.3261
Djibouti,1994,39.53743
Djibouti,1995,2023.4094
Djibouti,1996,870.94
Djibouti,1997,744.5736
Djibouti,1998,1697.8854
Djibouti,1999,1136.5393
Djibouti,2000,3420.4321
Djibouti,2001,1356.2666
Djibouti,2002,1237.9519
Djibouti,2003,571.28107
Djibouti,2004,1734.9023
Djibouti,2005,3534.0903
Djibouti,2006,719.3454
Djibouti,2007,705.40295
Djibouti,2008,2500.8296
Djibouti,2009,201.33914
Djibouti,2010,1733.2206
Djibouti,2011,1703.5161
Djibouti,2012,653.54443
Djibouti,2013,751.1444
Djibouti,2014,1508.4385
Djibouti,2015,310.1533
Djibouti,2016,1162.7273
Djibouti,2017,857.39197
Djibouti,2018,2970.4365
Djibouti,2019,1770.4498
Djibouti,2020,2197.4321
Djibouti,2021,1665.8271
Djibouti,2022,2205.5664
Djibouti,2023,3382.6301
Djibouti,2024,1099.3661
Dominican Republic,1940,814.17334
Dominican Republic,1941,350.9168
Dominican Republic,1942,701.4481
Dominican Republic,1943,1332.5398
Dominican Republic,1944,785.81744
Dominican Republic,1945,201.88583
Dominican Republic,1946,926.3165
Dominican Republic,1947,2524.758
Dominican Republic,1948,6.9156547
Dominican Republic,1949,1439.7416
Dominican Republic,1950,2686.219
Dominican Republic,1951,350.22165
Dominican Republic,1952,875.9849
Dominican Republic,1953,1179.8188
Dominican Republic,1954,516.7937
Dominican Republic,1955,1121.9049
Dominican Republic,1956,2177.5786
Dominican Republic,1957,739.24146
Dominican Republic,1958,1014.5364
Dominican Republic,1959,1570.1294
Dominican Republic,1960,1909.6143
Dominican Republic,1961,921.3002
Dominican Republic,1962,1182.7493
Dominican Republic,1963,762.8355
Dominican Republic,1964,1214.8557
Dominican Republic,1965,962.4518
Dominican Republic,1966,403.62305
Dominican Republic,1967,1756.0138
Dominican Republic,1968,1885.4558
Dominican Republic,1969,1618.7654
Dominican Republic,1970,2044.4198
Dominican Republic,1971,871.1587
Dominican Republic,1972,1145.0691
Dominican Republic,1973,1721.3291
Dominican Republic,1974,1293.3105
Dominican Republic,1975,627.0679
Dominican Republic,1976,1248.1738
Dominican Republic,1977,1209.676
Dominican Republic,1978,3016.4604
Dominican Republic,1979,200.4432
Dominican Republic,1980,137.86874
Dominican Republic,1981,860.0626
Dominican Republic,1982,858.572
Dominican Republic,1983,137.86247
Dominican Republic,1984,956.8307
Dominican Republic,1985,1039.5476
Dominican Republic,1986,1704.2603
Dominican Republic,1987,27.036606
Dominican Republic,1988,309.86993
Dominican Republic,1989,793.8749
Dominican Republic,1990,415.99847
Dominican Republic,1991,1509.9723
Dominican Republic,1992,1290.464
Dominican Republic,1993,906.8673
Dominican Republic,1994,61.564514
Dominican Republic,1995,826.676
Dominican Republic,1996,1820.1178
Dominican Republic,1997,918.01465
Dominican Republic,1998,512.85583
Dominican Republic,1999,1063.891
Dominican Republic,2000,2111.752
Dominican Republic,2001,29.963531
Dominican Republic,2002,852.8612
Dominican Republic,2003,725.1527
Dominican Republic,2004,1359.448
Dominican Republic,2005,1462.3252
Dominican Republic,2006,2868.6968
Dominican Republic,2007,319.03024
Dominican Republic,2008,80.23575
Dominican Republic,2009,1286.1472
Dominican Republic,2010,581.1366
Dominican Republic,2011,591.70374
Dominican Republic,2012,263.81775
Dominican Republic,2013,1804.6909
Dominican Republic,2014,370.67648
Dominican Republic,2015,990.3511
Dominican Republic,2016,2390.833
Dominican Republic,2017,243.69151
Dominican Republic,2018,2423.848
Dominican Republic,2019,775.1775
Dominican Republic,2020,2144.9368
Dominican Republic,2021,1617.8756
Dominican Republic,2022,1687.7305
Dominican Republic,2023,172.94882
Dominican Republic,2024,1058.9891
Ecuador,1940,848.961
Ecuador,1941,1068.8474
Ecuador,1942,13.545162
Ecuador,1943,381.22937
Ecuador,1944,2961.39
Ecuador,1945,3752.6365
Ecuador,1946,1191.1469
Ecuador,1947,1758.2905
Ecuador,1948,2155.2368
Ecuador,1949,768.9849
Ecuador,1950,733.1133
Ecuador,1951,909.0242
Ecuador,1952,32.25281
Ecuador,1953,740.1136
Ecuador,1954,592.83435
Ecuador,1955,2273.9546
Ecuador,1956,187.40273
Ecuador,1957,1511.8046
Ecuador,1958,2708.5723
Ecuador,1959,38.80832
Ecuador,1960,624.10535
Ecuador,1961,759.2771
Ecuador,1962,1487.8374
Ecuador,1963,2475.9226
Ecuador,1964,823.61487
Ecuador,1965,1376.0142
Ecuador,1966,3820.3906
Ecuador,1967,280.27975
Ecuador,1968,561.38007
Ecuador,1969,1413.5789
Ecuador,1970,1481.0731
Ecuador,1971,686.84155
Ecuador,1972,1829.6476
Ecuador,1973,238.6912
Ecuador,1974,1973.6935
Ecuador,1975,725.0127
Ecuador,1976,1391.1462
Ecuador,1977,156.74509
Ecuador,1978,1330.6294
Ecuador,1979,677.6723
Ecuador,1980,1302.4976
Ecuador,1981,1634.6222
Ecuador,1982,1712.1616
Ecuador,1983,1396.1216
Ecuador,1984,1579.4293
Ecuador,1985,186.96037
Ecuador,1986,616.13135
Ecuador,1987,144.24176
Ecuador,1988,843.94836
Ecuador,1989,2288.4807
Ecuador,1990,657.9996
Ecuador,1991,11.306862
Ecuador,1992,860.97845
Ecuador,1993,737.47656
Ecuador,1994,757.34204
Ecuador,1995,215.92763
Ecuador,1996,2547.7686
Ecuador,1997,2229.768
Ecuador,1998,1827.208
Ecuador,1999,198.22623
Ecuador,2000,1032.9768
Ecuador,2001,128.77586
Ecuador,2002,1323.3462
Ecuador,2003,932.7388
Ecuador,2004,826.2709
Ecuador,2005,340.40457
Ecuador,2006,1750.4216
Ecuador,2007,69.612625
Ecuador,2008,2214.4165
Ecuador,2009,1000.35095
Ecuador,2010,1257.6635
Ecuador,2011,754.74927
Ecuador,2012,974.4129
Ecuador,2013,867.52936
Ecuador,2014,1259.6422
Ecuador,2015,498.4477
Ecuador,2016,1110.208
Ecuador,2017,939.80084
Ecuador,2018,1039.6274
Ecuador,2019,29.89769
Ecuador,2020,2597.1284
Ecuador,2021,607.66797
Ecuador,2022,712.9446
Ecuador,2023,1405.4017
Ecuador,2024,1067.7383
Egypt,1940,3452.213
Egypt,1941,1266.2698
Egypt,1942,1290.2891
Egypt,1943,479.3377
Egypt,1944,1500.2618
Egypt,1945,3423.2598
Egypt,1946,829.96674
Egypt,1947,640.64185
Egypt,1948,2293.0415
Egypt,1949,149.15459
Egypt,1950,1696.0144
Egypt,1951,1475.0476
Egypt,1952,646.4973
Egypt,1953,1002.6398
Egypt,1954,1152.2349
Egypt,1955,254.1113
Egypt,1956,1426.9313
Egypt,1957,862.6646
Egypt,1958,2942.5405
Egypt,1959,1497.6876
Egypt,1960,1975.0193
Egypt,1961,1512.0167
Egypt,1962,1577.0511
Egypt,1963,3195.5554
Egypt,1964,1158.6002
Egypt,1965,1299.6294
Egypt,1966,342.42383
Egypt,1967,733.3929
Egypt,1968,1461.904
Egypt,1969,761.461
Egypt,1970,221.23482
Egypt,1971,1340.295
Egypt,1972,2337.1482
Egypt,1973,35.050182
Egypt,1974,1501.1646
Egypt,1975,3025.3235
Egypt,1976,385.22943
Egypt,1977,650.9177
Egypt,1978,1288.819
Egypt,1979,586.1385
Egypt,1980,927.5808
Egypt,1981,2817.0972
Egypt,1982,602.7694
Egypt,1983,1138.7252
Egypt,1984,1377.2777
Egypt,1985,2061.2212
Egypt,1986,1023.14594
Egypt,1987,1655.7145
Egypt,1988,723.7723
Egypt,1989,1239.9553
Egypt,1990,966.1811
Egypt,1991,404.6739
Egypt,1992,1712.8854
Egypt,1993,1770.9332
Egypt,1994,1669.162
Egypt,1995,1973.9196
Egypt,1996,1254.4517
Egypt,1997,1122.9858
Egypt,1998,1596.1729
Egypt,1999,1153.6703
Egypt,2000,679.3681
Egypt,2001,1265.1781
Egypt,2002,1213.2882
Egypt,2003,2574.6047
Egypt,2004,288.7817
Egypt,2005,274.12555
Egypt,2006,917.73663
Egypt,2007,803.8807
Egypt,2008,226.6069
Egypt,2009,1189.4259
Egypt,2010,1480.2155
Egypt,2011,1764.059
Egypt,2012,85.8679
Egypt,2013,374.4726
Egypt,2014,1031.4285
Egypt,2015,546.8979
Egypt,2016,1368.2216
Egypt,2017,1529.6532
Egypt,2018,955.8701
Egypt,2019,115.37007
Egypt,2020,951.00073
Egypt,2021,2148.5146
Egypt,2022,687.49384
Egypt,2023,646.5323
Egypt,2024,1291.6329
El Salvador,1940,2492.317
El Salvador,1941,29.99396
El Salvador,1942,714.8593
El Salvador,1943,696.2577
El Salvador,1944,1322.8354
El Salvador,1945,1605.229
El Salvador,1946,2653.5098
El Salvador,1947,294.435
El Salvador,1948,81.153465
El Salvador,1949,997.82214
El Salvador,1950,672.57526
El Salvador,1951,539.63245
El Salvador,1952,283.3103
El Salvador,1953,1905.234
El Salvador,1954,457.6842
El Salvador,1955,941.19434
El Salvador,1956,2587.606
El Salvador,1957,512.0233
El Salvador,1958,2407.7314
El Salvador,1959,712.36615
El Salvador,1960,1119.1421
El Salvador,1961,1342.4979
El Salvador,1962,1690.8997
El Salvador,1963,138.44049
El Salvador,1964,997.7833
El Salvador,1965,963.30066
El Salvador,1966,1028.2811
El Salvador,1967,82.67986
El Salvador,1968,307.5425
El Salvador,1969,3122.0288
El Salvador,1970,3171.5627
El Salvador,1971,1197.3499
El Salvador,1972,1810.356
El Salvador,1973,1938.8906
El Salvador,1974,665.08405
El Salvador,1975,1223.8314
El Salvador,1976,1148.7494
El Salvador,1977,40.765266
El Salvador,1978,730.5774
El Salvador,1979,585.45483
El Salvador,1980,2093.0427
El Salvador,1981,195.85991
El Salvador,1982,1429.8801
El Salvador,1983,2661.7378
El Salvador,1984,91.30675
El Salvador,1985,686.1202
El Salvador,1986,771.4159
El Salvador,1987,1988.3286
El Salvador,1988,2745.5554
El Salvador,1989,832.0442
El Salvador,1990,1422.2872
El Salvador,1991,3741.5024
El Salvador,1992,428.43933
El Salvador,1993,628.63617
El Salvador,1994,1534.3857
El Salvador,1995,1346.4878
El Salvador,1996,843.45026
El Salvador,1997,1993.6667
El Salvador,1998,334.09674
El Salvador,1999,2002.3491
El Salvador,2000,695.1074
El Salvador,2001,1544.0306
El Salvador,2002,276.81195
El Salvador,2003,1952.7998
El Salvador,2004,677.4623
El Salvador,2005,1368.0289
El Salvador,2006,1671.9788
El Salvador,2007,1727.0532
El Salvador,2008,1417.5637
El Salvador,2009,1501.053
El Salvador,2010,234.61978
El Salvador,2011,884.5835
El Salvador,2012,186.67572
El Salvador,2013,984.53906
El Salvador,2014,2287.3274
El Salvador,2015,574.84686
El Salvador,2016,57.946613
El Salvador,2017,859.13385
El Salvador,2018,715.5749
El Salvador,2019,1554.1118
El Salvador,2020,266.6896
El Salvador,2021,2462.8872
El Salvador,2022,2123.9463
El Salvador,2023,1923.9431
El Salvador,2024,335.24396
Equatorial Guinea,1940,1046.1824
Equatorial Guinea,1941,199.47462
Equatorial Guinea,1942,1286.476
Equatorial Guinea,1943,701.5687
Equatorial Guinea,1944,668.7179
Equatorial Guinea,1945,381.36438
Equatorial Guinea,1946,1422.1814
Equatorial Guinea,1947,72.322365
Equatorial Guinea,1948,2707.5547
Equatorial Guinea,1949,849.53595
Equatorial Guinea,1950,1085.1896
Equatorial Guinea,1951,657.18744
Equatorial Guinea,1952,821.7297
Equatorial Guinea,1953,684.3423
Equatorial Guinea,1954,889.80273
Equatorial Guinea,1955,429.28564
Equatorial Guinea,1956,1251.73
Equatorial Guinea,1957,595.9524
Equatorial Guinea,1958,991.31506
Equatorial Guinea,1959,198.73047
Equatorial Guinea,1960,2445.4873
Equatorial Guinea,1961,711.12976
Equatorial Guinea,1962,706.35736
Equatorial Guinea,1963,1454.5343
Equatorial Guinea,1964,843.4803
Equatorial Guinea,1965,3227.7576
Equatorial Guinea,1966,1386.977
Equatorial Guinea,1967,1366.3491
Equatorial Guinea,1968,316.74228
Equatorial Guinea,1969,1790.645
Equatorial Guinea,1970,3076.7153
Equatorial Guinea,1971,826.6793
Equatorial Guinea,1972,648.59326
Equatorial Guinea,1973,2166.9583
Equatorial Guinea,1974,169.16362
Equatorial Guinea,1975,1747.5778
Equatorial Guinea,1976,1248.3993
Equatorial Guinea,1977,658.5264
Equatorial Guinea,1978,1349.6284
Equatorial Guinea,1979,1033.7307
Equatorial Guinea,1980,212.58134
Equatorial Guinea,1981,1267.8247
Equatorial Guinea,1982,947.34174
Equatorial Guinea,1983,3168.9988
Equatorial Guinea,1984,1252.6907
Equatorial Guinea,1985,1865.5939
Equatorial Guinea,1986,1328.2026
Equatorial Guinea,1987,1982.6298
Equatorial Guinea,1988,2907.3423
Equatorial Guinea,1989,1201.8552
Equatorial Guinea,1990,1104.8059
Equatorial Guinea,1991,400.2757
Equatorial Guinea,1992,796.0847
Equatorial Guinea,1993,1082.7646
Equatorial Guinea,1994,652.3565
Equatorial Guinea,1995,165.44237
Equatorial Guinea,1996,950.49005
Equatorial Guinea,1997,2957.881
Equatorial Guinea,1998,50.68363
Equatorial Guinea,1999,1213.7859
Equatorial Guinea,2000,2668.084
Equatorial Guinea,2001,367.52277
Equatorial Guinea,2002,581.36523
Equatorial Guinea,2003,874.7652
Equatorial Guinea,2004,590.84546
Equatorial Guinea,2005,1039.9188
Equatorial Guinea,2006,2346.7104
Equatorial Guinea,2007,620.18567
Equatorial Guinea,2008,917.6195
Equatorial Guinea,2009,1275.1266
Equatorial Guinea,2010,1715.8279
Equatorial Guinea,2011,975.4237
Equatorial Guinea,2012,1313.58
Equatorial Guinea,2013,729.53143
Equatorial Guinea,2014,907.2637
Equatorial Guinea,2015,852.6735
Equatorial Guinea,2016,473.78772
Equatorial Guinea,2017,1694.9637
Equatorial Guinea,2018,1762.5322
Equatorial Guinea,2019,1708.9465
Equatorial Guinea,2020,1540.01
Equatorial Guinea,2021,992.3072
Equatorial Guinea,2022,1140.582
Equatorial Guinea,2023,1576.4993
Equatorial Guinea,2024,1936.2239
Eritrea,1940,691.8061
Eritrea,1941,1269.2997
Eritrea,1942,1329.7123
Eritrea,1943,3127.2048
Eritrea,1944,240.85114
Eritrea,1945,151.17406
Eritrea,1946,927.1653
Eritrea,1947,794.48413
Eritrea,1948,222.01967
Eritrea,1949,1047.0962
Eritrea,1950,1265.3418
Eritrea,1951,1803.8329
Eritrea,1952,62.10154
Eritrea,1953,373.85193
Eritrea,1954,805.92
Eritrea,1955,378.80038
Eritrea,1956,1598.3901
Eritrea,1957,1426.3839
Eritrea,1958,920.993
Eritrea,1959,46.140606
Eritrea,1960,936.6151
Eritrea,1961,2073.882
Eritrea,1962,613.03796
Eritrea,1963,588.2257
Eritrea,1964,1104.3943
Eritrea,1965,1931.0183
Eritrea,1966,21.816288
Eritrea,1967,636.5168
Eritrea,1968,705.5443
Eritrea,1969,1228.7605
Eritrea,1970,1152.3767
Eritrea,1971,2716.5754
Eritrea,1972,319.45126
Eritrea,1973,76.28172
Eritrea,1974,1357.1693
Eritrea,1975,651.0402
Eritrea,1976,567.921
Eritrea,1977,339.5227
Eritrea,1978,1716.191
Eritrea,1979,264.00293
Eritrea,1980,722.0517
Eritrea,1981,2471.7231
Eritrea,1982,199.14175
Eritrea,1983,2121.8938
Eritrea,1984,683.6179
Eritrea,1985,1339.86
Eritrea,1986,1628.3878
Eritrea,1987,1522.1765
Eritrea,1988,125.98186
Eritrea,1989,770.56946
Eritrea,1990,838.5288
Eritrea,1991,1256.7783
Eritrea,1992,29.628563
Eritrea,1993,444.65607
Eritrea,1994,2806.2815
Eritrea,1995,3427.879
Eritrea,1996,1128.702
Eritrea,1997,1781.6593
Eritrea,1998,2528.1785
Eritrea,1999,664.0028
Eritrea,2000,719.7771
Eritrea,2001,856.3164
Eritrea,2002,155.22824
Eritrea,2003,849.8542
Eritrea,2004,559.2482
Eritrea,2005,1813.3391
Eritrea,2006,164.35529
Eritrea,2007,1383.666
Eritrea,2008,2536.5059
Eritrea,2009,88.129395
Eritrea,2010,641.8594
Eritrea,2011,854.4601
Eritrea,2012,1580.9607
Eritrea,2013,2333.0652
Eritrea,2014,797.6062
Eritrea,2015,1395.1829
Eritrea,2016,3304.2397
Eritrea,2017,255.22719
Eritrea,2018,474.65814
Eritrea,2019,1375.0479
Eritrea,2020,1175.992
Eritrea,2021,573.29517
Eritrea,2022,1735.5615
Eritrea,2023,414.65735
Eritrea,2024,1300.0586
Estonia,1940,719.9066
Estonia,1941,1352.593
Estonia,1942,219.9458
Estonia,1943,1176.134
Estonia,1944,770.478
Estonia,1945,1187.9163
Estonia,1946,1686.0042
Estonia,1947,1830.9777
Estonia,1948,1043.6324
Estonia,1949,1619.0402
Estonia,1950,229.9747
Estonia,1951,652.9148
Estonia,1952,190.08578
Estonia,1953,885.5524
Estonia,1954,1977.6165
Estonia,1955,643.0758
Estonia,1956,97.66626
Estonia,1957,813.12103
Estonia,1958,782.21765
Estonia,1959,894.24976
Estonia,1960,274.25824
Estonia,1961,1900.5194
Estonia,1962,2141.147
Estonia,1963,2193.598
Estonia,1964,344.4948
Estonia,1965,1048.8712
Estonia,1966,144.262
Estonia,1967,1028.8381
Estonia,1968,583.5567
Estonia,1969,1038.9973
Estonia,1970,387.3357
Estonia,1971,1247.9419
Estonia,1972,110.74222
Estonia,1973,2279.0088
Estonia,1974,1150.5232
Estonia,1975,1208.9196
Estonia,1976,787.14655
Estonia,1977,828.07544
Estonia,1978,699.2885
Estonia,1979,1041.5397
Estonia,1980,385.32327
Estonia,1981,1409.4724
Estonia,1982,680.5055
Estonia,1983,853.11365
Estonia,1984,32.416344
Estonia,1985,2688.7869
Estonia,1986,748.0301
Estonia,1987,1028.9379
Estonia,1988,1581.4504
Estonia,1989,1047.972
Estonia,1990,3175.9045
Estonia,1991,1497.729
Estonia,1992,1231.4868
Estonia,1993,209.62396
Estonia,1994,1866.2903
Estonia,1995,2755.12
Estonia,1996,702.41614
Estonia,1997,668.77905
Estonia,1998,2093.671
Estonia,1999,222.44284
Estonia,2000,1729.9155
Estonia,2001,1343.3431
Estonia,2002,642.5786
Estonia,2003,786.8986
Estonia,2004,997.3722
Estonia,2005,122.21606
Estonia,2006,1550.1963
Estonia,2007,866.0749
Estonia,2008,2963.9067
Estonia,2009,1532.0173
Estonia,2010,1875.5557
Estonia,2011,1544.0256
Estonia,2012,1754.9886
Estonia,2013,3132.5552
Estonia,2014,1296.2141
Estonia,2015,768.27325
Estonia,2016,416.5196
Estonia,2017,939.1918
Estonia,2018,1249.5306
Estonia,2019,779.18994
Estonia,2020,196.85982
Estonia,2021,935.0709
Estonia,2022,3020.5488
Estonia,2023,34.489445
Estonia,2024,1293.0259
Ethiopia,1940,2813.2302
Ethiopia,1941,376.9027
Ethiopia,1942,656.12854
Ethiopia,1943,823.8565
Ethiopia,1944,577.98615
Ethiopia,1945,928.63025
Ethiopia,1946,2028.4478
Ethiopia,1947,703.6638
Ethiopia,1948,1216.2567
Ethiopia,1949,1575.5488
Ethiopia,1950,1822.4795
Ethiopia,1951,1008.54126
Ethiopia,1952,1342.4529
Ethiopia,1953,1069.9663
Ethiopia,1954,1109.5465
Ethiopia,1955,773.61304
Ethiopia,1956,386.84576
Ethiopia,1957,1698.011
Ethiopia,1958,1702.127
Ethiopia,1959,1584.5236
Ethiopia,1960,1285.1859
Ethiopia,1961,828.39124
Ethiopia,1962,1177.2642
Ethiopia,1963,1516.4945
Ethiopia,1964,1721.6793
Ethiopia,1965,871.9207
Ethiopia,1966,987.92206
Ethiopia,1967,1103.6233
Ethiopia,1968,2650.3787
Ethiopia,1969,278.13687
Ethiopia,1970,236.83444
Ethiopia,1971,1055.1279
Ethiopia,1972,973.9237
Ethiopia,1973,229.70364
Ethiopia,1974,1064.737
Ethiopia,1975,893.0929
Ethiopia,1976,1788.6967
Ethiopia,1977,98.22401
Ethiopia,1978,326.07138
Ethiopia,1979,677.60986
Ethiopia,1980,2035.8962
Ethiopia,1981,1127.434
Ethiopia,1982,1135.0669
Ethiopia,1983,726.8161
Ethiopia,1984,72.5411
Ethiopia,1985,893.61554
Ethiopia,1986,2014.0269
Ethiopia,1987,706.4072
Ethiopia,1988,591.26575
Ethiopia,1989,776.68524
Ethiopia,1990,2201.2283
Ethiopia,1991,23.257183
Ethiopia,1992,701.3064
Ethiopia,1993,1101.5627
Ethiopia,1994,1440.4298
Ethiopia,1995,1279.4908
Ethiopia,1996,2594.2595
Ethiopia,1997,357.84457
Ethiopia,1998,112.413216
Ethiopia,1999,1319.2627
Ethiopia,2000,675.12683
Ethiopia,2001,570.429
Ethiopia,2002,238.25616
Ethiopia,2003,1590.3623
Ethiopia,2004,405.8004
Ethiopia,2005,794.1354
Ethiopia,2006,2781.3562
Ethiopia,2007,249.10043
Ethiopia,2008,1873.2756
Ethiopia,2009,934.52234
Ethiopia,2010,1485.2047
Ethiopia,2011,1505.7156
Ethiopia,2012,1560.0005
Ethiopia,2013,108.10537
Ethiopia,2014,883.28815
Ethiopia,2015,610.28143
Ethiopia,2016,988.8414
Ethiopia,2017,37.74819
Ethiopia,2018,327.0602
Ethiopia,2019,3097.5457
Ethiopia,2020,3377.1614
Ethiopia,2021,1509.8052
Ethiopia,2022,1879.6235
Ethiopia,2023,2043.5282
Ethiopia,2024,748.6847
Falkland Islands,1940,956.49243
Falkland Islands,1941,898.6384
Falkland Islands,1942,36.06185
Falkland Islands,1943,801.0997
Falkland Islands,1944,588.3496
Falkland Islands,1945,1752.5195
Falkland Islands,1946,148.25058
Falkland Islands,1947,1051.9819
Falkland Islands,1948,3005.5676
Falkland Islands,1949,86.80039
Falkland Islands,1950,634.78125
Falkland Islands,1951,738.50806
Falkland Islands,1952,1904.3354
Falkland Islands,1953,2347.544
Falkland Islands,1954,1018.068
Falkland Islands,1955,1778.6823
Falkland Islands,1956,3638.1855
Falkland Islands,1957,315.6556
Falkland Islands,1958,383.45535
Falkland Islands,1959,1387.1671
Falkland Islands,1960,973.79456
Falkland Islands,1961,707.6787
Falkland Islands,1962,2188.9875
Falkland Islands,1963,220.50926
Falkland Islands,1964,925.7864
Falkland Islands,1965,753.1367
Falkland Islands,1966,1863.1055
Falkland Islands,1967,234.94186
Falkland Islands,1968,1244.5421
Falkland Islands,1969,764.06934
Falkland Islands,1970,1213.232
Falkland Islands,1971,1781.9851
Falkland Islands,1972,1667.3179
Falkland Islands,1973,1306.302
Falkland Islands,1974,1271.8285
Falkland Islands,1975,190.50357
Falkland Islands,1976,820.7125
Falkland Islands,1977,170.26332
Falkland Islands,1978,820.694
Falkland Islands,1979,1796.8024
Falkland Islands,1980,717.68286
Falkland Islands,1981,102.36224
Falkland Islands,1982,982.92487
Falkland Islands,1983,780.4697
Falkland Islands,1984,904.2706
Falkland Islands,1985,223.92374
Falkland Islands,1986,2212.9907
Falkland Islands,1987,1907.5623
Falkland Islands,1988,1912.0581
Falkland Islands,1989,322.85925
Falkland Islands,1990,1047.6154
Falkland Islands,1991,125.104904
Falkland Islands,1992,919.5716
Falkland Islands,1993,296.4225
Falkland Islands,1994,653.14667
Falkland Islands,1995,298.59158
Falkland Islands,1996,1697.6583
Falkland Islands,1997,59.566162
Falkland Islands,1998,2309.3567
Falkland Islands,1999,983.14856
Falkland Islands,2000,1195.1332
Falkland Islands,2001,709.69006
Falkland Islands,2002,830.6084
Falkland Islands,2003,756.89764
Falkland Islands,2004,888.9835
Falkland Islands,2005,373.58002
Falkland Islands,2006,1452.1564
Falkland Islands,2007,661.20123
Falkland Islands,2008,1302.8309
Falkland Islands,2009,37.950516
Falkland Islands,2010,2317.2976
Falkland Islands,2011,757.70337
Falkland Islands,2012,1031.5564
Falkland Islands,2013,1736.2764
Falkland Islands,2014,1028.8748
Falkland Islands,2015,3755.3533
Falkland Islands,2016,1257.0774
Falkland Islands,2017,1338.0549
Falkland Islands,2018,552.4166
Falkland Islands,2019,1845.1732
Falkland Islands,2020,3935.979
Falkland Islands,2021,989.86273
Falkland Islands,2022,620.5495
Falkland Islands,2023,2160.2754
Falkland Islands,2024,223.77055
Faroe Islands,1940,1844.9347
Faroe Islands,1941,1443.3721
Faroe Islands,1942,658.31934
